order_id,customer_id,restaurant_id,order_date,order_time,order_status,payment_method,order_value,discount,delivery_fee,delivery_time_minutes,rating
O019252,C04883,R0176,04-05-2026,13:07:00,Delivered,UPI,352.38,52.86,22.56,29,3.7
O019253,C08544,R0105,09-01-2026,23:33:00,Delivered,UPI,435.53,87.11,24.71,19,4.6
O019254,C02532,R0122,21-04-2025,20:35:00,Delivered,UPI,773.75,0,47.46,37,4.1
O019255,C07930,R0285,11-05-2025,14:15:00,Delivered,UPI,531.21,79.68,35.11,41,3.7
O019256,C08137,R0056,17-05-2025,17:23:00,Delivered,UPI,702.71,35.14,21.2,21,4.6
O019257,C00127,R0176,21-10-2025,20:42:00,Delivered,UPI,557.86,83.68,21.14,17,4.5
O019258,C05293,R0234,27-01-2025,10:29:00,Delivered,UPI,617.7,154.43,40.9,24,4.0
O019259,C02510,R0341,20-01-2025,11:05:00,Delivered,UPI,377.18,56.58,21.37,12,4.3
O019260,C09740,R0411,15-03-2026,21:45:00,Delivered,Debit Card,694.39,34.72,44.06,29,3.9
O019261,C06961,R0052,13-03-2026,22:12:00,Delivered,UPI,400.92,0,33.44,21,3.9
O019262,C05191,R0475,19-01-2026,17:20:00,Delivered,Cash,737,36.85,48.82,19,4.7
O019263,C06504,R0250,20-06-2025,17:27:00,Delivered,Debit Card,647.91,0,53.74,37,4.0
O019264,C01806,R0007,20-04-2025,23:09:00,Delivered,UPI,388.05,0,16.05,24,4.0
O019265,C05043,R0179,30-09-2025,14:12:00,Delivered,UPI,793.82,79.38,33.42,29,4.3
O019266,C07704,R0493,07-03-2026,12:58:00,Delivered,UPI,900.09,90.01,24.95,37,4.2
O019267,C09449,R0233,14-03-2026,10:35:00,Cancelled,UPI,452.75,45.28,36.45,0,0.0
O019268,C01478,R0342,28-11-2025,23:48:00,Delivered,Credit Card,750.42,75.04,13.78,25,3.6
O019269,C09054,R0171,05-04-2025,10:17:00,Cancelled,UPI,428.46,0,29.08,0,0.0
O019270,C02834,R0201,05-12-2025,16:41:00,Delivered,UPI,329.11,49.37,21.55,35,4.9
O019271,C08649,R0240,20-06-2025,17:38:00,Cancelled,Credit Card,737.46,73.75,19.18,0,0.0
O019272,C09395,R0255,29-06-2026,16:24:00,Delivered,UPI,336.89,0,39.51,30,3.9
O019273,C07950,R0485,05-02-2026,12:18:00,Delivered,Debit Card,349.98,70,7.98,29,4.5
O019274,C09764,R0218,26-06-2026,14:27:00,Delivered,UPI,874.91,43.75,38.96,37,3.4
O019275,C05554,R0101,14-07-2025,19:21:00,Delivered,UPI,325.58,0,13.21,33,4.5
O019276,C07767,R0124,01-10-2025,19:32:00,Delivered,Credit Card,544.16,0,32.22,17,4.8
O019277,C09080,R0235,26-03-2026,11:14:00,Delivered,Cash,531.63,53.16,34.54,33,3.2
O019278,C02069,R0457,23-10-2025,18:39:00,Delivered,Debit Card,514.47,0,38.93,30,4.6
O019279,C07129,R0255,02-06-2026,13:44:00,Delivered,Credit Card,592.76,0,20.66,12,5.0
O019280,C07420,R0040,30-04-2026,19:17:00,Delivered,Credit Card,1035.03,258.76,15.33,28,4.6
O019281,C04924,R0448,03-02-2025,19:28:00,Delivered,UPI,387.76,0,17.39,25,5.0
O019282,C05941,R0238,18-03-2025,12:06:00,Delivered,UPI,860.48,43.02,0,29,4.3
O019283,C06552,R0074,30-05-2025,20:24:00,Delivered,UPI,345.47,0,19.25,22,4.7
O019284,C04468,R0431,01-09-2025,16:06:00,Delivered,UPI,269.37,40.41,10.63,34,4.3
O019285,C05959,R0329,15-03-2025,13:33:00,Delivered,Credit Card,465.14,23.26,34.12,16,4.8
O019286,C04462,R0204,27-10-2025,19:26:00,Delivered,UPI,538.88,107.78,18.22,41,4.4
O019287,C04703,R0205,12-02-2026,22:46:00,Delivered,UPI,220.67,33.1,33.42,32,4.0
O019288,C04531,R0137,08-02-2025,12:19:00,Delivered,UPI,412.05,41.21,14.49,31,3.8
O019289,C04631,R0434,08-01-2025,16:46:00,Delivered,Credit Card,812.15,0,19.32,29,5.0
O019290,C03224,R0203,01-01-2025,20:37:00,Delivered,Credit Card,273.26,0,21.53,36,3.9
O019291,C01069,R0251,17-12-2025,11:31:00,Delivered,UPI,478.14,0,16.23,40,4.2
O019292,C05381,R0471,02-03-2026,12:27:00,Delivered,UPI,299.09,29.91,40.32,20,4.4
O019293,C04232,R0117,03-11-2025,13:28:00,Delivered,UPI,349.42,52.41,20.57,18,4.7
O019294,C00366,R0308,06-04-2026,13:37:00,Delivered,Debit Card,337.77,84.44,22.51,31,3.9
O019295,C05289,R0174,15-06-2025,11:50:00,Delivered,Credit Card,651.51,65.15,37.44,23,4.7
O019296,C08485,R0075,11-11-2025,10:36:00,Delivered,Credit Card,448.17,0,14.83,21,4.6
O019297,C02562,R0463,01-05-2025,22:35:00,Delivered,Wallet,484.56,72.68,42.61,14,4.1
O019298,C08971,R0382,16-10-2025,17:49:00,Delivered,Credit Card,657.25,98.59,30.26,12,4.7
O019299,C05406,R0419,08-02-2026,14:39:00,Delivered,Cash,451.43,67.71,11.61,20,5.0
O019300,C03909,R0010,03-08-2025,11:28:00,Delivered,UPI,870.83,130.62,27.48,29,3.7
O019301,C08715,R0296,23-07-2025,21:21:00,Delivered,UPI,662.33,0,19.03,21,3.9
O019302,C09486,R0095,11-11-2025,22:10:00,Delivered,UPI,403.58,40.36,14.3,33,4.0
O019303,C09244,R0158,07-05-2026,10:14:00,Delivered,UPI,596.27,0,26.87,26,4.8
O019304,C07762,R0306,14-06-2026,16:21:00,Delivered,Wallet,764.95,0,28.92,22,5.0
O019305,C06265,R0111,08-01-2025,20:56:00,Delivered,Debit Card,982.57,0,46.22,40,4.5
O019306,C08479,R0042,11-01-2026,10:18:00,Delivered,Wallet,269.32,0,38.2,34,5.0
O019307,C08583,R0420,09-02-2025,18:57:00,Delivered,UPI,350.4,0,38.24,28,3.4
O019308,C08913,R0018,17-05-2025,22:46:00,Cancelled,Credit Card,765.66,153.13,15.88,0,0.0
O019309,C08302,R0215,10-06-2025,10:01:00,Delivered,Credit Card,657.98,0,30.28,42,3.9
O019310,C03404,R0313,01-06-2025,23:04:00,Delivered,Credit Card,334.35,66.87,34.02,19,4.4
O019311,C09675,R0463,04-06-2025,12:49:00,Delivered,UPI,465.4,0,24.6,27,4.7
O019312,C08128,R0494,13-01-2026,14:45:00,Delivered,UPI,551.2,0,19.02,31,3.6
O019313,C08661,R0074,17-06-2026,21:02:00,Delivered,Debit Card,633.05,0,23.84,24,4.1
O019314,C01452,R0062,24-07-2025,11:57:00,Delivered,UPI,920.59,0,15.81,22,4.2
O019315,C00130,R0495,16-03-2026,11:52:00,Delivered,UPI,481.96,0,33.07,33,4.3
O019316,C09771,R0500,01-02-2026,17:30:00,Delivered,UPI,520.46,52.05,25.91,18,4.8
O019317,C06169,R0123,21-01-2025,23:17:00,Delivered,UPI,404.61,60.69,40.24,36,3.3
O019318,C05953,R0252,10-02-2025,12:30:00,Delivered,UPI,739.34,73.93,16.37,20,4.6
O019319,C07019,R0244,04-02-2025,17:08:00,Delivered,Debit Card,1031.52,103.15,20.55,22,4.4
O019320,C06942,R0409,28-05-2025,22:52:00,Delivered,UPI,998.2,149.73,16.04,22,4.1
O019321,C00413,R0424,06-06-2025,16:30:00,Delivered,UPI,508.86,76.33,47.47,17,4.1
O019322,C03065,R0305,01-08-2025,11:17:00,Delivered,UPI,330.12,33.01,41.72,27,4.4
O019323,C05406,R0389,30-01-2025,12:57:00,Delivered,UPI,715.82,0,11.5,35,4.2
O019324,C00319,R0194,09-10-2025,22:45:00,Delivered,UPI,1163.84,0,2.58,23,3.6
O019325,C08858,R0293,10-02-2025,22:47:00,Delivered,Cash,406.55,0,7.06,18,4.3
O019326,C01631,R0064,06-09-2025,23:14:00,Cancelled,UPI,399.95,99.99,25.99,0,0.0
O019327,C04300,R0089,30-11-2025,17:50:00,Delivered,UPI,836.23,167.25,25.28,30,4.0
O019328,C01421,R0318,27-12-2025,20:05:00,Delivered,UPI,578.66,28.93,36.48,22,4.7
O019329,C00626,R0034,07-01-2026,22:51:00,Delivered,UPI,766.04,114.91,31.78,25,3.9
O019330,C04425,R0479,19-04-2025,18:56:00,Delivered,UPI,310.51,0,0.45,16,5.0
O019331,C07772,R0035,16-06-2026,19:46:00,Delivered,Debit Card,274.87,13.74,30,24,4.6
O019332,C02926,R0151,29-08-2025,11:12:00,Delivered,Credit Card,607.11,30.36,29.12,12,5.0
O019333,C04588,R0249,23-05-2026,12:50:00,Delivered,UPI,321.43,0,12.43,30,3.6
O019334,C09444,R0224,17-01-2025,19:39:00,Delivered,Cash,497.49,74.62,33.29,14,4.9
O019335,C03757,R0328,23-08-2025,13:14:00,Delivered,Debit Card,929.36,139.4,18.08,16,4.9
O019336,C08416,R0237,27-02-2026,20:50:00,Delivered,UPI,255.98,38.4,4.63,37,4.9
O019337,C09873,R0233,24-03-2025,22:17:00,Delivered,Credit Card,403.86,60.58,31.73,12,4.5
O019338,C05399,R0056,18-07-2025,18:09:00,Delivered,UPI,699.38,174.84,17.43,12,4.8
O019339,C06119,R0110,30-01-2026,19:01:00,Delivered,Credit Card,553.76,83.06,23.57,18,4.8
O019340,C08524,R0010,22-02-2025,22:22:00,Delivered,Debit Card,820,164,18.75,15,4.9
O019341,C06796,R0349,10-06-2026,15:31:00,Delivered,UPI,303.48,45.52,3.56,25,5.0
O019342,C05851,R0454,20-09-2025,21:46:00,Delivered,Wallet,250.37,12.52,20.77,35,5.0
O019343,C08840,R0241,13-01-2025,14:26:00,Delivered,Credit Card,227.2,34.08,42.07,24,4.4
O019344,C09201,R0356,24-03-2026,10:51:00,Delivered,Debit Card,601.75,30.09,39.8,29,5.0
O019345,C03046,R0473,01-01-2026,12:13:00,Delivered,Debit Card,477.09,95.42,19.63,21,4.3
O019346,C07452,R0494,20-04-2025,13:10:00,Delivered,Debit Card,412.39,82.48,25.55,32,4.8
O019347,C02602,R0021,23-04-2025,13:10:00,Delivered,UPI,550.07,82.51,32.86,33,5.0
O019348,C07352,R0458,02-08-2025,16:53:00,Delivered,UPI,411.37,0,28.19,25,5.0
O019349,C00865,R0274,03-05-2026,15:02:00,Delivered,UPI,656.28,32.81,20.71,23,5.0
O019350,C02749,R0458,05-02-2025,19:52:00,Delivered,UPI,356.14,0,35.19,12,4.6
O019351,C07926,R0376,05-03-2026,12:27:00,Delivered,UPI,903.61,0,45.35,30,4.5
O019352,C07945,R0087,12-03-2025,20:06:00,Delivered,Wallet,509.85,76.48,24.18,16,4.4
O019353,C04693,R0463,29-04-2026,19:26:00,Delivered,UPI,950.58,0,30.49,18,4.0
O019354,C07724,R0270,03-04-2025,15:30:00,Delivered,UPI,625.32,62.53,34.55,19,4.6
O019355,C04862,R0283,04-10-2025,12:53:00,Delivered,UPI,345.28,0,44.39,35,4.2
O019356,C00810,R0201,25-10-2025,16:46:00,Delivered,UPI,369.52,36.95,42.33,24,5.0
O019357,C08121,R0412,10-01-2025,22:27:00,Delivered,UPI,708.68,0,32.36,21,3.7
O019358,C00579,R0318,17-12-2025,19:20:00,Delivered,Cash,294.78,44.22,40.25,21,3.5
O019359,C08015,R0324,14-04-2025,18:29:00,Rejected,Credit Card,440.69,0,35.13,0,0.0
O019360,C08813,R0405,10-02-2026,19:36:00,Delivered,Cash,342.26,0,26.19,23,4.6
O019361,C00021,R0295,15-07-2025,19:03:00,Delivered,UPI,384.16,57.62,32.73,23,4.3
O019362,C09789,R0496,07-06-2025,18:27:00,Delivered,UPI,502.57,50.26,22.86,21,4.7
O019363,C06171,R0286,16-11-2025,14:27:00,Delivered,Cash,442.15,0,1.63,20,4.3
O019364,C06047,R0039,04-11-2025,12:14:00,Delivered,UPI,611.37,61.14,25.43,34,3.8
O019365,C03245,R0099,10-04-2025,19:54:00,Cancelled,Credit Card,183.67,18.37,16.59,0,0.0
O019366,C01708,R0363,20-06-2026,11:51:00,Delivered,UPI,366.73,36.67,26.65,28,4.1
O019367,C00228,R0447,08-01-2026,17:01:00,Delivered,UPI,1006.99,0,6.74,16,4.6
O019368,C04212,R0387,02-02-2025,17:43:00,Delivered,UPI,466.73,0,0,38,4.6
O019369,C07911,R0175,07-01-2025,13:01:00,Delivered,UPI,580.75,58.08,17.48,12,4.7
O019370,C00211,R0398,24-06-2026,15:34:00,Delivered,UPI,777.96,0,2.01,28,3.8
O019371,C02234,R0117,11-05-2026,22:09:00,Delivered,UPI,627.78,0,8.39,13,4.3
O019372,C08218,R0131,28-10-2025,19:36:00,Delivered,Cash,859.24,0,28.76,12,4.5
O019373,C04382,R0345,25-05-2026,21:50:00,Delivered,UPI,605.94,151.49,33.35,24,4.2
O019374,C01032,R0072,04-02-2026,17:08:00,Delivered,Cash,396.15,0,35.86,16,4.7
O019375,C09825,R0376,07-12-2025,23:41:00,Delivered,UPI,482.82,48.28,29.96,32,4.4
O019376,C03352,R0188,06-07-2025,13:24:00,Rejected,UPI,554.68,83.2,17.35,0,0.0
O019377,C01769,R0257,13-02-2025,11:24:00,Delivered,Debit Card,230.56,0,40.69,22,5.0
O019378,C05628,R0208,29-04-2025,23:31:00,Delivered,Cash,483.84,0,16.8,31,4.3
O019379,C00853,R0404,19-10-2025,14:52:00,Delivered,UPI,460.49,23.02,35.64,28,4.7
O019380,C06981,R0401,25-12-2025,14:13:00,Cancelled,UPI,237.88,35.68,22,0,0.0
O019381,C06451,R0175,05-10-2025,17:47:00,Delivered,UPI,896.35,44.82,21.75,30,4.2
O019382,C09071,R0498,09-03-2025,20:23:00,Delivered,UPI,692.05,138.41,14.69,28,4.9
O019383,C02940,R0225,26-04-2026,10:00:00,Delivered,UPI,835.5,0,23.55,27,5.0
O019384,C04219,R0435,14-03-2026,19:15:00,Delivered,UPI,479.29,0,50.07,15,4.8
O019385,C06694,R0184,03-05-2025,19:37:00,Delivered,UPI,210.26,0,29.66,14,4.4
O019386,C01911,R0125,15-04-2026,20:10:00,Delivered,UPI,492.68,24.63,28.82,26,4.6
O019387,C03620,R0442,04-05-2025,12:46:00,Delivered,Credit Card,545.63,109.13,28.65,19,4.8
O019388,C01089,R0217,27-02-2026,13:16:00,Delivered,UPI,505.88,126.47,42.85,24,4.7
O019389,C07009,R0317,16-08-2025,10:11:00,Delivered,UPI,636.57,0,13.44,38,4.5
O019390,C06586,R0413,23-01-2026,20:03:00,Cancelled,Debit Card,194.35,0,33.56,0,0.0
O019391,C00939,R0205,17-04-2026,22:02:00,Delivered,Credit Card,644.71,64.47,26.03,29,3.4
O019392,C01289,R0209,06-09-2025,19:19:00,Delivered,Cash,350.57,0,8.43,27,4.0
O019393,C04006,R0495,29-05-2025,11:54:00,Delivered,UPI,494.39,0,34.62,28,3.8
O019394,C06583,R0061,31-07-2025,11:27:00,Delivered,Debit Card,1087.39,0,39.4,21,4.8
O019395,C07897,R0025,02-02-2026,19:37:00,Delivered,UPI,232.67,23.27,31.3,12,5.0
O019396,C04563,R0241,09-11-2025,16:28:00,Delivered,UPI,260.91,52.18,21.38,28,4.5
O019397,C08037,R0479,03-08-2025,14:39:00,Delivered,UPI,1010.63,101.06,5.73,36,4.5
O019398,C04166,R0366,12-05-2025,10:16:00,Delivered,UPI,551.61,0,24.56,30,3.8
O019399,C05930,R0029,24-01-2026,10:33:00,Delivered,UPI,349.17,34.92,26.94,34,4.9
O019400,C02610,R0396,27-05-2025,10:43:00,Delivered,Debit Card,330.75,33.08,4.41,37,5.0
O019401,C06413,R0035,21-01-2026,13:36:00,Delivered,Cash,446.51,0,22.95,24,4.9
O019402,C09018,R0382,29-08-2025,10:07:00,Delivered,UPI,573.57,57.36,35.23,36,4.8
O019403,C02862,R0011,13-01-2025,12:00:00,Delivered,Debit Card,639.88,127.98,29.79,31,3.8
O019404,C07162,R0106,22-02-2026,16:11:00,Delivered,UPI,642.06,96.31,20.36,25,5.0
O019405,C04541,R0267,24-12-2025,10:07:00,Delivered,UPI,290.65,0,10.18,21,4.9
O019406,C05247,R0269,27-10-2025,14:29:00,Delivered,Credit Card,348.09,34.81,38.88,22,4.1
O019407,C05784,R0208,25-02-2025,12:16:00,Delivered,UPI,490.28,24.51,19.63,19,4.4
O019408,C04238,R0072,20-05-2026,12:25:00,Delivered,UPI,447.73,0,29.23,23,4.2
O019409,C06661,R0425,13-08-2025,15:27:00,Delivered,UPI,734.53,0,16.08,18,4.4
O019410,C03605,R0052,03-09-2025,23:25:00,Delivered,UPI,340.94,0,42.4,36,3.6
O019411,C01636,R0431,06-10-2025,19:12:00,Delivered,UPI,470.24,23.51,35.11,35,4.6
O019412,C03992,R0427,01-04-2026,18:17:00,Cancelled,UPI,375.96,37.6,31.35,0,0.0
O019413,C04414,R0241,19-02-2026,16:02:00,Delivered,Wallet,604.7,60.47,35.05,30,4.5
O019414,C08537,R0133,17-06-2026,10:21:00,Rejected,UPI,477.11,23.86,18.6,0,0.0
O019415,C06412,R0215,24-07-2025,21:56:00,Delivered,Credit Card,703.92,0,21.8,17,5.0
O019416,C04215,R0360,09-07-2025,16:28:00,Delivered,UPI,171.27,25.69,23.43,12,4.8
O019417,C08528,R0362,19-12-2025,20:30:00,Delivered,UPI,785.36,157.07,4.86,34,4.6
O019418,C00045,R0375,02-02-2025,18:45:00,Delivered,Wallet,420.46,63.07,20.78,31,4.7
O019419,C06875,R0067,05-12-2025,10:25:00,Delivered,UPI,309.4,61.88,36.91,28,4.2
O019420,C09233,R0108,16-01-2025,17:59:00,Delivered,UPI,379.25,0,42.94,26,4.1
O019421,C06949,R0272,22-06-2026,10:56:00,Delivered,Wallet,567.64,28.38,39.81,22,4.9
O019422,C05929,R0022,15-06-2026,20:01:00,Delivered,UPI,663.23,99.48,29.37,33,5.0
O019423,C05312,R0266,23-06-2026,20:20:00,Delivered,UPI,420.43,42.04,27.33,23,4.7
O019424,C01657,R0168,27-01-2026,10:51:00,Delivered,UPI,421.24,21.06,25.33,27,3.8
O019425,C01536,R0218,08-04-2026,12:53:00,Delivered,UPI,474.75,23.74,24.44,33,4.5
O019426,C01266,R0253,24-02-2025,14:35:00,Delivered,UPI,630.85,63.09,8.43,12,4.7
O019427,C09347,R0197,25-04-2026,20:25:00,Delivered,UPI,730.66,36.53,41.49,33,3.7
O019428,C03766,R0181,19-08-2025,12:44:00,Delivered,UPI,351.03,87.76,20.07,25,3.7
O019429,C09654,R0223,11-09-2025,20:56:00,Delivered,UPI,260.76,0,12.73,35,4.6
O019430,C06123,R0153,25-07-2025,23:45:00,Delivered,Credit Card,398.73,39.87,27.43,27,3.9
O019431,C07535,R0278,15-10-2025,22:39:00,Delivered,UPI,473.71,71.06,18.72,15,4.0
O019432,C09392,R0014,12-02-2026,18:34:00,Delivered,UPI,545.34,27.27,14.43,18,4.8
O019433,C05129,R0001,02-04-2025,18:48:00,Cancelled,UPI,610.68,61.07,34.59,0,0.0
O019434,C00545,R0288,30-11-2025,14:19:00,Delivered,UPI,505.61,25.28,0,14,4.2
O019435,C08235,R0169,30-06-2025,17:41:00,Delivered,Wallet,750.92,112.64,13.76,12,4.8
O019436,C03528,R0237,20-02-2026,22:43:00,Delivered,UPI,768.41,115.26,19.96,22,4.4
O019437,C01539,R0190,20-12-2025,15:01:00,Delivered,Cash,562.58,112.52,40.06,13,4.6
O019438,C02572,R0450,16-03-2026,21:52:00,Delivered,UPI,624.51,0,36.15,18,5.0
O019439,C09917,R0249,21-02-2026,11:54:00,Cancelled,Credit Card,631.24,63.12,28.06,0,0.0
O019440,C04212,R0068,18-06-2025,19:53:00,Delivered,Credit Card,695.2,0,29.05,21,4.1
O019441,C05769,R0176,25-01-2025,16:12:00,Delivered,Wallet,486.66,0,24.67,35,4.1
O019442,C07921,R0252,30-01-2025,18:27:00,Delivered,UPI,257.08,25.71,34.55,12,4.9
O019443,C05793,R0126,06-12-2025,21:19:00,Cancelled,UPI,476,47.6,18.73,0,0.0
O019444,C01586,R0264,30-04-2025,13:26:00,Delivered,Credit Card,448.55,22.43,20.81,21,4.9
O019445,C00850,R0469,05-09-2025,11:50:00,Delivered,UPI,353.6,70.72,34.88,38,5.0
O019446,C09350,R0254,18-03-2026,17:06:00,Delivered,UPI,577.13,0,26.65,22,5.0
O019447,C02010,R0013,24-01-2025,19:00:00,Delivered,UPI,410.68,0,33.74,20,4.3
O019448,C02565,R0036,08-06-2026,21:19:00,Delivered,UPI,175.91,26.39,31.88,37,4.1
O019449,C00407,R0354,18-04-2026,12:13:00,Delivered,Wallet,478.45,23.92,15.21,38,4.5
O019450,C07528,R0086,01-01-2025,12:59:00,Cancelled,Credit Card,667.53,66.75,11,0,0.0
O019451,C05067,R0323,09-05-2026,21:27:00,Delivered,Debit Card,536.53,53.65,48.79,28,3.6
O019452,C06395,R0020,23-01-2026,19:15:00,Cancelled,Wallet,803.1,200.78,24.37,0,0.0
O019453,C01849,R0165,05-06-2025,13:26:00,Delivered,UPI,557.75,139.44,13.31,20,4.2
O019454,C05478,R0105,13-02-2026,16:38:00,Delivered,UPI,545.37,0,37.23,25,4.1
O019455,C05513,R0291,08-07-2025,18:46:00,Delivered,UPI,857.38,128.61,10.86,12,4.9
O019456,C08439,R0239,27-04-2025,16:27:00,Delivered,UPI,1166.78,116.68,37.18,31,4.5
O019457,C07131,R0274,02-09-2025,21:22:00,Delivered,UPI,321.17,48.18,11.66,29,3.9
O019458,C06072,R0379,02-06-2025,23:51:00,Delivered,UPI,337.26,16.86,7.65,25,3.9
O019459,C06704,R0099,05-03-2026,10:19:00,Delivered,UPI,525.59,26.28,38.41,31,4.7
O019460,C07825,R0176,20-11-2025,16:04:00,Delivered,Debit Card,357.5,35.75,20.81,22,4.8
O019461,C02224,R0305,11-06-2025,17:55:00,Delivered,UPI,821.73,41.09,19.82,25,3.3
O019462,C05892,R0167,17-02-2025,21:11:00,Delivered,UPI,625.32,125.06,30.65,17,5.0
O019463,C09422,R0066,10-05-2026,19:43:00,Delivered,Cash,384.17,0,25.81,30,3.9
O019464,C07205,R0226,11-05-2026,19:23:00,Delivered,Cash,552.97,27.65,42.9,15,4.7
O019465,C08365,R0256,13-06-2025,17:57:00,Delivered,UPI,573.55,86.03,11.13,32,4.4
O019466,C00475,R0301,07-01-2025,10:37:00,Delivered,UPI,550.99,55.1,12.52,22,5.0
O019467,C08387,R0429,03-12-2025,13:33:00,Delivered,Credit Card,173.11,8.66,29.87,12,4.3
O019468,C06452,R0336,03-04-2025,16:37:00,Delivered,Wallet,877.33,87.73,1.93,26,4.3
O019469,C01814,R0377,28-06-2026,13:06:00,Delivered,UPI,741.6,0,24.15,12,5.0
O019470,C08890,R0184,06-04-2026,11:51:00,Delivered,UPI,900.37,90.04,14.46,22,4.1
O019471,C08777,R0429,03-09-2025,16:43:00,Delivered,UPI,297.13,0,16.98,29,3.9
O019472,C06504,R0122,29-08-2025,19:23:00,Delivered,UPI,244.94,36.74,11.61,19,4.9
O019473,C09616,R0049,10-03-2026,10:09:00,Delivered,UPI,735.93,0,11.57,12,4.5
O019474,C08182,R0261,14-06-2026,13:03:00,Delivered,Debit Card,635.42,31.77,22.53,34,4.8
O019475,C04205,R0282,04-07-2025,13:13:00,Delivered,UPI,528.31,105.66,29.33,22,4.9
O019476,C09910,R0322,16-01-2025,20:05:00,Cancelled,UPI,316,47.4,34.17,0,0.0
O019477,C04752,R0295,25-07-2025,14:27:00,Delivered,UPI,481.06,72.16,28.02,12,4.4
O019478,C01563,R0140,01-12-2025,15:39:00,Delivered,UPI,611.73,0,19.24,40,4.6
O019479,C01161,R0123,01-02-2025,15:58:00,Delivered,UPI,469.26,70.39,15.61,32,4.0
O019480,C06892,R0027,20-01-2026,12:05:00,Delivered,UPI,203.72,30.56,58.03,22,5.0
O019481,C01413,R0266,18-01-2025,18:34:00,Delivered,Debit Card,240.7,0,20.33,26,4.1
O019482,C08973,R0420,01-03-2025,19:43:00,Delivered,UPI,298.98,14.95,15.01,24,4.1
O019483,C09295,R0326,03-05-2026,19:52:00,Delivered,UPI,930.65,186.13,0,38,3.9
O019484,C00288,R0448,11-09-2025,13:07:00,Delivered,Cash,444.46,44.45,15.35,18,4.4
O019485,C01684,R0187,25-07-2025,10:19:00,Cancelled,UPI,715.58,71.56,10.48,0,0.0
O019486,C01737,R0352,02-10-2025,15:36:00,Delivered,UPI,272.56,40.88,27.43,23,5.0
O019487,C07057,R0227,07-06-2025,21:28:00,Delivered,UPI,1071.38,0,26.03,32,3.7
O019488,C02497,R0394,21-01-2026,19:44:00,Delivered,UPI,394.08,78.82,24.73,15,3.9
O019489,C06706,R0080,28-10-2025,21:30:00,Delivered,UPI,843.74,168.75,29.2,36,4.3
O019490,C08803,R0500,20-02-2025,21:27:00,Delivered,UPI,728.84,72.88,35.92,26,4.7
O019491,C06597,R0365,25-06-2025,12:00:00,Delivered,Credit Card,391.42,0,37.68,12,5.0
O019492,C09773,R0099,12-07-2025,10:20:00,Delivered,UPI,325.88,81.47,20.27,16,4.6
O019493,C04867,R0470,03-04-2025,14:30:00,Delivered,UPI,446.26,0,55.39,19,4.6
O019494,C09136,R0100,01-10-2025,15:15:00,Delivered,Debit Card,367.37,0,29.62,24,4.5
O019495,C07756,R0463,24-03-2025,23:26:00,Delivered,Credit Card,1101.23,0,26.66,12,5.0
O019496,C04741,R0318,10-06-2026,12:46:00,Delivered,UPI,340.68,68.14,21.87,29,3.6
O019497,C02847,R0243,05-10-2025,17:07:00,Delivered,UPI,326.05,16.3,35.13,31,4.6
O019498,C06677,R0494,30-12-2025,20:39:00,Delivered,Debit Card,350.3,35.03,13.98,24,4.4
O019499,C07765,R0151,24-02-2026,15:13:00,Delivered,Credit Card,258.24,38.74,24.26,22,4.9
O019500,C01040,R0289,28-06-2026,19:36:00,Delivered,Cash,585.16,0,18.7,28,4.6
O019501,C03156,R0189,28-03-2026,16:00:00,Delivered,UPI,462.38,0,0,24,4.7
O019502,C09791,R0469,05-01-2025,21:55:00,Delivered,UPI,642.55,32.13,2.39,25,4.6
O019503,C01355,R0028,14-08-2025,12:21:00,Delivered,Wallet,281.17,70.29,16.97,16,4.9
O019504,C09441,R0478,01-05-2026,19:54:00,Delivered,UPI,420.15,84.03,24.18,18,4.6
O019505,C01317,R0384,20-07-2025,20:57:00,Delivered,Credit Card,964.4,96.44,35.94,24,4.4
O019506,C05964,R0424,25-03-2026,20:42:00,Delivered,UPI,278.8,0,15.26,29,3.9
O019507,C03134,R0221,21-04-2025,16:57:00,Delivered,UPI,513.18,0,24.33,23,4.2
O019508,C01432,R0283,01-01-2025,15:50:00,Delivered,UPI,619.47,92.92,11.05,12,4.5
O019509,C02230,R0393,13-02-2026,18:30:00,Delivered,Credit Card,569.81,0,26.14,37,4.3
O019510,C09475,R0354,17-01-2026,11:42:00,Delivered,UPI,351.53,87.88,4.97,28,4.9
O019511,C02748,R0264,28-01-2026,12:01:00,Delivered,UPI,232.1,58.02,11.12,20,5.0
O019512,C08958,R0337,28-01-2026,13:32:00,Delivered,Wallet,951.3,95.13,25.07,35,4.2
O019513,C06358,R0202,09-04-2026,20:41:00,Delivered,UPI,1264.32,126.43,1.01,20,3.8
O019514,C09907,R0247,14-12-2025,15:35:00,Cancelled,UPI,243.89,0,15.19,0,0.0
O019515,C04630,R0163,04-06-2026,20:56:00,Delivered,UPI,303.53,15.18,11.5,12,4.6
O019516,C05079,R0072,06-05-2025,22:17:00,Cancelled,UPI,934.7,0,14.95,0,0.0
O019517,C00810,R0290,17-08-2025,11:35:00,Cancelled,Credit Card,430.1,86.02,29.97,0,0.0
O019518,C03482,R0033,04-09-2025,22:52:00,Delivered,UPI,354.67,53.2,22.89,34,3.3
O019519,C05944,R0104,19-05-2025,23:24:00,Delivered,UPI,391.76,39.18,14.06,32,4.4
