order_id,partner_id,pickup_time,delivered_time,distance_km
O032399,D01985,21:54:00,22:11:00,0.73
O032400,D01942,15:21:00,15:51:00,8.6
O032401,D00097,20:32:00,21:02:00,4.95
O032402,D01389,21:42:00,22:13:00,4.42
O032403,D01026,16:26:00,17:00:00,5.19
O032404,D01072,22:52:00,23:15:00,3.53
O032405,D00689,21:41:00,22:12:00,3.94
O032406,D00275,14:06:00,14:44:00,2.99
O032407,D00516,20:01:00,20:24:00,11.19
O032408,D00660,22:49:00,23:19:00,3.91
O032409,D01285,21:15:00,21:49:00,2.5
O032410,D00204,10:17:00,10:34:00,7.99
O032411,D01275,12:23:00,12:57:00,2.14
O032412,D00515,18:20:00,18:48:00,6.02
O032413,D00068,10:38:00,10:59:00,2.38
O032414,D01802,11:39:00,12:08:00,4.45
O032416,D00472,18:00:00,18:18:00,7.89
O032417,D01957,23:48:00,00:19:00,3.75
O032420,D00278,20:46:00,21:13:00,0.74
O032422,D00200,11:23:00,11:51:00,3.3
O032423,D00398,13:32:00,14:16:00,5.71
O032424,D01307,21:50:00,22:30:00,3.31
O032425,D00598,23:57:00,00:16:00,4.48
O032426,D00633,22:43:00,23:12:00,4.05
O032427,D00987,19:52:00,20:13:00,3.61
O032428,D01380,11:42:00,12:03:00,3.06
O032429,D01761,10:02:00,10:32:00,3.91
O032430,D01455,20:24:00,20:50:00,2.1
O032431,D00193,13:18:00,13:37:00,1.65
O032432,D00945,17:08:00,17:23:00,1.98
O032433,D00505,19:49:00,20:18:00,1.44
O032434,D01912,13:56:00,14:13:00,2.02
O032435,D01363,22:30:00,23:03:00,4.26
O032436,D00400,17:29:00,17:58:00,2.38
O032437,D01827,13:44:00,14:28:00,2.62
O032438,D01290,23:11:00,23:31:00,5.16
O032439,D01687,21:42:00,22:06:00,0.7
O032440,D01383,13:43:00,14:16:00,3.41
O032441,D00222,11:52:00,12:15:00,5.41
O032442,D01871,12:52:00,13:06:00,6.41
O032443,D01575,23:14:00,23:43:00,2.56
O032444,D00391,19:56:00,20:19:00,2.29
O032445,D00827,14:28:00,15:00:00,2.37
O032446,D00128,13:55:00,14:19:00,2.82
O032447,D00965,11:54:00,12:30:00,10.33
O032448,D01445,14:08:00,14:44:00,4.91
O032449,D00114,23:26:00,23:47:00,6.35
O032450,D01187,12:00:00,12:16:00,9.41
O032451,D01194,13:34:00,13:52:00,3.1
O032452,D01826,20:09:00,20:41:00,7.63
O032453,D01011,10:10:00,10:36:00,4.59
O032454,D00606,18:55:00,19:15:00,4.51
O032455,D01400,20:34:00,21:00:00,7.9
O032456,D00545,18:56:00,19:25:00,6.9
O032457,D00716,16:36:00,16:57:00,10.22
O032458,D00130,17:38:00,18:04:00,3.71
O032459,D00815,13:18:00,13:42:00,5.88
O032460,D00658,22:48:00,23:06:00,1.05
O032461,D00887,16:39:00,16:58:00,1.9
O032462,D01053,15:42:00,16:15:00,2.51
O032463,D01857,16:33:00,16:52:00,4.87
O032464,D00344,20:22:00,20:43:00,8.97
O032465,D01251,11:34:00,11:46:00,3.95
O032466,D01212,14:12:00,14:44:00,0.5
O032467,D01801,19:22:00,20:04:00,8.13
O032468,D00778,16:00:00,16:20:00,5.84
O032469,D01974,19:33:00,20:01:00,4.81
O032470,D00592,11:12:00,11:31:00,1.88
O032471,D00580,16:52:00,17:18:00,6.61
O032472,D00788,16:31:00,16:52:00,4.58
O032474,D00533,20:57:00,21:13:00,3.65
O032475,D00404,21:21:00,21:42:00,4.6
O032476,D01715,21:37:00,21:57:00,7.32
O032477,D00595,15:09:00,15:28:00,3.17
O032478,D00692,19:34:00,20:05:00,3.13
O032479,D01413,16:58:00,17:44:00,5.24
O032480,D00965,13:11:00,13:46:00,3.01
O032481,D01393,13:18:00,13:34:00,7.36
O032483,D01603,19:03:00,19:29:00,4.11
O032484,D01942,15:10:00,15:41:00,7.88
O032485,D01216,19:02:00,19:33:00,1.8
O032486,D01272,14:33:00,15:15:00,15.25
O032487,D01641,16:08:00,16:30:00,1.67
O032488,D00623,23:53:00,00:16:00,1.85
O032489,D01253,21:35:00,21:54:00,4.98
O032490,D00944,14:59:00,15:35:00,1.31
O032491,D01873,23:04:00,23:41:00,2.5
O032493,D01428,20:36:00,21:11:00,8.27
O032494,D01386,10:05:00,10:18:00,1.49
O032495,D01587,23:02:00,23:34:00,5.64
O032496,D01025,10:23:00,10:41:00,1.62
O032497,D01875,20:01:00,20:27:00,0.73
O032498,D01149,20:26:00,20:41:00,5.31
O032500,D01120,19:55:00,20:21:00,0.97
O032501,D01605,20:57:00,21:37:00,3.99
O032502,D01809,18:13:00,18:27:00,3.31
O032503,D01727,13:25:00,13:50:00,2.79
O032505,D01610,22:59:00,23:21:00,1.38
O032506,D01044,11:42:00,12:15:00,3.56
O032507,D01179,16:29:00,17:07:00,4.21
O032508,D00260,11:06:00,11:32:00,6.58
O032509,D01757,13:41:00,14:00:00,1.78
O032510,D01611,12:16:00,12:36:00,8.9
O032511,D00473,17:05:00,17:29:00,3.11
O032512,D00659,12:09:00,12:39:00,3.23
O032513,D00648,10:30:00,10:49:00,1.9
O032514,D01130,18:51:00,19:23:00,0.5
O032515,D00544,12:20:00,13:05:00,5.87
O032516,D01856,19:02:00,19:19:00,4.31
O032517,D00181,21:25:00,21:59:00,5.51
O032518,D01903,19:55:00,20:28:00,1.02
O032519,D01525,13:10:00,13:35:00,2.92
O032520,D01199,20:50:00,21:14:00,5.05
O032521,D01581,22:57:00,23:23:00,4.67
O032522,D01472,10:32:00,10:51:00,5.46
O032523,D00489,12:37:00,13:02:00,0.78
O032524,D00091,20:44:00,21:27:00,2.91
O032525,D01155,20:30:00,20:54:00,4.15
O032526,D00168,15:14:00,15:39:00,2.72
O032527,D01900,20:47:00,21:17:00,3.47
O032528,D01169,16:28:00,16:51:00,1.28
O032529,D01895,10:32:00,10:48:00,2.8
O032530,D01223,18:33:00,19:06:00,2.23
O032531,D01126,13:33:00,14:06:00,3.96
O032532,D00078,14:54:00,15:16:00,3.07
O032533,D00728,22:17:00,22:34:00,3.03
O032534,D01384,12:42:00,13:08:00,2.63
O032537,D01669,12:03:00,12:35:00,1.8
O032538,D00183,11:45:00,12:10:00,4.38
O032539,D00781,17:44:00,18:12:00,1.38
O032540,D00229,12:11:00,12:30:00,2.37
O032541,D00782,21:24:00,21:43:00,4.29
O032542,D00218,22:08:00,22:41:00,5.3
O032543,D01259,19:06:00,19:31:00,4.18
O032544,D00269,21:28:00,21:56:00,5.31
O032545,D00770,12:40:00,13:08:00,1.63
O032546,D00457,21:41:00,22:10:00,3.27
O032547,D01671,21:43:00,22:07:00,1.12
O032548,D01944,20:33:00,20:51:00,4.67
O032549,D01088,11:49:00,12:05:00,7.24
O032550,D01538,19:59:00,20:11:00,2.46
O032551,D01058,19:03:00,19:20:00,1.25
O032552,D00457,20:06:00,20:30:00,1.49
O032553,D00389,15:57:00,16:34:00,2.37
O032555,D01547,21:29:00,21:54:00,0.98
O032556,D00956,15:22:00,16:00:00,3.2
O032557,D00178,11:28:00,12:04:00,3.39
O032558,D00803,20:29:00,21:08:00,4.86
O032559,D00670,10:16:00,10:32:00,1.24
O032560,D00317,13:20:00,13:41:00,1.03
O032561,D00097,18:43:00,18:57:00,0.5
O032562,D01247,17:22:00,17:45:00,0.71
O032563,D01732,17:28:00,17:44:00,4.74
O032564,D00143,17:38:00,18:02:00,3.26
O032565,D00412,13:35:00,13:49:00,5.92
O032566,D01208,14:43:00,15:08:00,5.63
O032568,D00592,10:15:00,10:36:00,9.15
O032569,D00220,11:25:00,11:54:00,9.94
O032570,D01567,14:25:00,14:40:00,3.71
O032571,D02000,19:10:00,19:38:00,4.49
O032572,D00688,12:03:00,12:20:00,5.01
O032573,D01972,14:53:00,15:24:00,0.8
O032574,D01830,21:43:00,22:13:00,3.69
O032575,D00065,13:21:00,13:56:00,11.12
O032576,D01272,17:17:00,18:05:00,16.0
O032577,D01102,18:59:00,19:30:00,2.46
O032578,D01401,22:48:00,23:17:00,6.97
O032579,D01971,11:29:00,11:41:00,4.44
O032580,D00933,22:34:00,22:50:00,4.66
O032581,D01392,17:15:00,17:43:00,2.31
O032582,D01334,10:05:00,10:17:00,2.71
O032583,D00529,14:27:00,14:49:00,3.05
O032584,D01583,11:04:00,11:43:00,6.0
O032585,D01538,19:20:00,19:32:00,3.39
O032586,D01105,15:43:00,16:04:00,1.84
O032587,D00378,10:22:00,10:50:00,1.73
O032588,D00778,19:31:00,20:04:00,5.38
O032589,D01545,22:24:00,22:36:00,1.14
O032590,D01790,20:02:00,20:24:00,5.8
O032591,D01655,13:38:00,14:02:00,4.47
O032592,D00090,22:37:00,23:05:00,0.5
O032593,D00753,14:06:00,14:43:00,8.58
O032594,D01797,10:38:00,11:09:00,0.58
O032595,D01993,18:57:00,19:35:00,4.56
O032596,D00164,17:48:00,18:19:00,6.7
O032597,D00805,20:41:00,20:53:00,1.9
O032598,D00597,19:57:00,20:29:00,6.49
O032599,D01018,16:22:00,17:01:00,6.32
O032600,D00882,14:04:00,14:31:00,4.27
O032601,D01803,15:53:00,16:36:00,4.86
O032602,D01135,23:13:00,23:34:00,1.82
O032603,D00883,14:22:00,14:38:00,6.51
O032604,D00218,13:28:00,13:50:00,6.66
O032605,D01184,18:06:00,18:28:00,4.37
O032606,D00019,21:44:00,22:03:00,1.76
O032607,D01106,14:55:00,15:30:00,6.72
O032608,D01887,17:52:00,18:16:00,1.67
O032609,D01002,19:12:00,19:38:00,6.45
O032610,D00792,16:03:00,16:26:00,6.05
O032611,D00787,15:53:00,16:16:00,4.66
O032612,D01825,11:20:00,11:35:00,3.18
O032613,D00215,11:45:00,12:24:00,1.23
O032614,D01186,11:31:00,12:00:00,3.18
O032615,D01561,15:43:00,16:12:00,3.09
O032616,D01228,18:01:00,18:22:00,10.12
O032617,D01773,19:49:00,20:22:00,5.13
O032618,D01798,14:14:00,14:34:00,1.89
O032619,D01975,13:06:00,13:18:00,6.45
O032620,D00615,22:56:00,23:08:00,5.76
O032621,D00891,22:49:00,23:15:00,1.17
O032622,D00371,21:02:00,21:25:00,3.57
O032623,D00649,21:23:00,21:39:00,1.41
O032624,D00419,15:25:00,15:54:00,3.13
O032625,D01041,13:46:00,14:14:00,3.63
O032626,D01435,15:26:00,16:06:00,4.49
O032627,D01047,20:14:00,20:37:00,5.23
O032628,D00970,14:19:00,14:48:00,12.79
O032629,D00946,12:17:00,12:43:00,3.42
O032630,D00436,12:01:00,12:43:00,6.84
O032631,D00166,14:22:00,14:35:00,7.57
O032632,D01941,10:24:00,10:54:00,2.97
O032633,D01043,14:04:00,14:20:00,6.68
O032634,D00319,14:26:00,14:44:00,1.47
O032635,D00565,20:07:00,20:31:00,0.93
O032636,D00164,19:00:00,19:22:00,2.39
O032637,D01739,20:48:00,21:15:00,4.48
O032638,D01385,10:45:00,11:02:00,4.57
O032639,D01431,19:32:00,19:46:00,0.59
O032640,D01501,13:22:00,13:42:00,2.09
O032641,D00906,19:14:00,19:42:00,5.85
O032642,D00129,12:01:00,12:15:00,3.23
O032643,D01679,20:32:00,20:52:00,2.2
O032644,D00266,23:18:00,23:46:00,0.86
O032645,D01420,14:31:00,14:52:00,5.81
O032646,D00799,15:28:00,15:43:00,0.66
O032647,D01550,15:01:00,15:33:00,3.25
O032648,D00337,10:19:00,10:36:00,5.05
O032649,D00886,17:42:00,17:58:00,3.29
O032650,D01145,21:34:00,22:01:00,1.04
O032651,D01927,17:12:00,17:33:00,3.56
O032652,D00902,15:23:00,15:49:00,1.84
O032654,D00754,12:39:00,12:55:00,4.94
O032655,D00326,18:01:00,18:18:00,4.66
O032656,D00759,23:19:00,00:06:00,11.25
O032657,D01335,15:52:00,16:06:00,7.75
O032659,D01232,22:47:00,23:10:00,9.53
O032661,D01887,10:07:00,10:37:00,0.81
O032662,D01667,13:32:00,13:47:00,0.5
O032663,D00457,18:00:00,18:31:00,6.18
O032664,D01819,23:01:00,23:49:00,8.02
O032665,D01576,17:50:00,18:15:00,2.32
O032666,D00013,23:43:00,00:06:00,2.88
O032667,D01949,10:58:00,11:14:00,1.11
O032668,D01396,15:39:00,15:51:00,3.4
O032669,D00624,12:24:00,12:52:00,1.74
O032670,D00945,16:25:00,16:53:00,8.73
O032671,D00932,20:51:00,21:27:00,12.63
O032672,D01608,17:34:00,17:51:00,5.42
O032673,D01140,19:28:00,19:58:00,2.39
O032674,D01932,18:31:00,18:52:00,2.84
O032675,D00947,20:22:00,20:40:00,6.58
O032677,D00037,19:05:00,19:31:00,1.85
O032678,D01538,16:20:00,16:44:00,0.65
O032679,D01675,18:43:00,19:19:00,2.55
O032680,D00019,12:42:00,13:16:00,0.91
O032681,D00008,11:47:00,12:22:00,1.49
O032682,D01491,14:36:00,14:57:00,3.38
O032683,D01260,10:38:00,11:08:00,1.5
O032684,D01192,16:59:00,17:22:00,5.98
O032685,D00322,17:34:00,17:58:00,5.74
O032686,D01501,16:47:00,17:04:00,3.24
O032687,D00108,20:44:00,21:02:00,7.51
O032688,D00927,19:57:00,20:19:00,4.44
O032689,D00834,18:14:00,18:28:00,7.71
O032690,D01921,17:29:00,18:06:00,3.83
O032691,D01867,14:58:00,15:19:00,4.05
O032692,D00543,17:37:00,17:52:00,2.03
O032693,D01352,13:20:00,13:43:00,8.09
O032694,D01203,10:41:00,11:05:00,4.16
O032695,D00171,20:54:00,21:25:00,2.69
O032698,D00681,20:43:00,21:00:00,4.02
O032699,D01883,20:03:00,20:24:00,4.16
O032700,D00369,16:24:00,16:46:00,6.28
O032701,D01009,12:02:00,12:24:00,8.6
O032702,D01572,17:10:00,17:32:00,10.77
O032703,D01118,21:28:00,21:48:00,4.15
O032704,D01420,17:56:00,18:32:00,7.54
O032705,D01790,12:00:00,12:23:00,5.12
O032706,D01794,11:24:00,11:39:00,2.61
O032707,D00042,12:42:00,13:07:00,3.35
O032708,D00394,23:10:00,23:24:00,5.55
O032709,D00187,18:03:00,18:32:00,1.5
O032710,D01373,17:09:00,17:40:00,17.8
O032711,D00802,19:17:00,19:39:00,6.2
O032712,D01231,13:14:00,13:34:00,0.5
O032713,D01163,13:46:00,14:06:00,11.71
O032714,D00766,19:56:00,20:19:00,2.54
O032715,D00036,20:06:00,20:22:00,3.07
O032716,D00751,17:50:00,18:14:00,1.83
O032717,D01522,13:46:00,14:20:00,5.25
O032718,D01395,14:11:00,14:35:00,1.07
O032719,D00475,21:09:00,21:43:00,2.76
O032720,D00843,22:14:00,22:34:00,5.14
O032722,D01890,21:24:00,21:47:00,1.29
O032723,D01621,15:33:00,15:57:00,7.4
O032724,D01020,19:10:00,19:33:00,1.47
O032725,D01798,17:11:00,17:43:00,5.02
O032726,D00905,20:07:00,20:37:00,3.59
O032727,D01471,17:54:00,18:18:00,3.66
O032728,D01282,13:08:00,13:24:00,0.96
O032729,D00125,20:07:00,20:32:00,2.85
O032730,D00441,19:23:00,19:48:00,4.12
O032731,D00568,12:16:00,12:43:00,7.41
O032733,D01744,17:09:00,17:33:00,7.21
O032734,D01822,12:11:00,12:44:00,6.03
O032735,D00385,10:01:00,10:24:00,4.29
O032736,D00534,16:33:00,17:02:00,2.68
O032737,D01278,11:45:00,12:24:00,5.59
O032738,D01571,13:32:00,13:44:00,2.3
O032739,D00246,20:40:00,20:54:00,6.41
O032740,D00700,20:40:00,21:11:00,2.11
O032741,D00404,10:35:00,10:50:00,0.72
O032742,D00635,16:55:00,17:23:00,1.52
O032743,D01473,23:06:00,23:23:00,2.92
O032744,D01580,20:33:00,21:03:00,3.29
O032745,D00194,11:16:00,11:46:00,3.29
O032746,D00639,14:07:00,14:34:00,3.83
O032747,D00491,11:14:00,11:32:00,6.1
O032748,D00456,21:34:00,22:13:00,6.58
O032749,D01850,13:29:00,13:48:00,2.31
O032750,D00804,23:59:00,00:24:00,3.97
O032751,D00945,21:58:00,22:15:00,5.88
O032752,D01173,20:46:00,21:14:00,3.66
O032753,D01952,13:35:00,14:00:00,5.99
O032754,D00267,20:55:00,21:29:00,6.26
O032755,D00465,19:20:00,19:49:00,3.91
O032756,D01577,22:12:00,22:32:00,4.99
O032757,D00795,14:01:00,14:20:00,1.69
O032758,D00509,13:21:00,13:42:00,2.31
O032759,D00559,19:04:00,19:18:00,6.25
O032760,D01395,17:04:00,17:33:00,2.6
O032761,D00799,22:58:00,23:25:00,2.66
O032762,D00139,10:53:00,11:21:00,8.35
O032764,D00272,23:56:00,00:13:00,2.5
O032765,D00211,16:46:00,17:12:00,1.59
O032766,D01389,21:35:00,22:05:00,2.45
O032767,D01481,14:58:00,15:35:00,7.44
O032768,D00538,18:05:00,18:30:00,4.23
O032769,D00510,23:18:00,23:47:00,6.72
O032770,D01774,12:43:00,13:09:00,3.73
O032771,D00389,22:33:00,22:55:00,1.95
O032772,D00351,15:48:00,16:12:00,4.0
O032773,D00349,22:24:00,22:57:00,3.36
O032774,D01929,16:07:00,16:39:00,4.32
O032775,D01899,13:13:00,13:44:00,13.89
O032776,D00470,21:51:00,22:08:00,3.88
O032777,D01435,16:38:00,16:58:00,6.38
O032778,D00846,20:44:00,20:56:00,7.03
O032779,D01912,11:49:00,12:17:00,4.71
O032781,D01761,11:21:00,11:37:00,4.82
O032782,D01564,13:26:00,13:53:00,0.69
O032784,D01148,15:50:00,16:18:00,2.92
O032785,D00487,21:06:00,21:26:00,3.59
O032786,D01246,17:07:00,17:35:00,1.44
O032787,D00091,15:49:00,16:13:00,3.77
O032788,D01234,14:53:00,15:12:00,5.04
O032789,D00192,19:23:00,19:50:00,3.71
O032791,D00971,22:53:00,23:06:00,4.8
O032792,D01217,23:33:00,00:01:00,2.87
O032793,D00405,22:11:00,22:48:00,11.87
O032794,D01335,17:26:00,17:51:00,0.88
O032797,D00507,10:52:00,11:19:00,4.66
O032798,D01076,17:41:00,18:06:00,0.5
O032799,D00922,17:46:00,18:21:00,2.42
O032801,D00376,17:57:00,18:27:00,3.34
O032802,D00762,23:48:00,00:13:00,4.26
O032803,D00358,13:35:00,13:56:00,2.43
O032804,D00443,15:20:00,15:33:00,5.49
O032805,D01306,15:27:00,15:49:00,3.6
O032806,D01628,14:19:00,14:45:00,7.46
O032807,D00970,17:49:00,18:20:00,6.12
O032808,D00281,17:51:00,18:22:00,3.64
O032809,D00476,18:18:00,18:52:00,1.87
O032810,D01892,20:05:00,20:29:00,2.52
O032811,D01112,10:45:00,11:11:00,3.18
O032812,D01511,13:05:00,13:20:00,4.92
O032813,D00839,16:10:00,16:29:00,6.16
O032814,D00074,17:07:00,17:39:00,2.14
O032815,D00864,10:31:00,11:13:00,5.62
O032816,D01396,19:13:00,19:26:00,1.31
O032817,D01592,14:06:00,14:29:00,2.48
O032818,D01249,14:10:00,14:22:00,3.79
O032819,D00681,21:51:00,22:25:00,1.8
O032820,D01643,10:29:00,11:01:00,0.5
O032823,D00734,16:34:00,17:08:00,3.37
O032824,D00043,14:08:00,14:25:00,2.63
O032825,D00663,13:01:00,13:13:00,5.79
O032826,D01955,21:15:00,21:42:00,3.68
O032827,D01543,12:17:00,12:50:00,9.47
O032828,D00622,15:44:00,16:13:00,1.62
O032829,D01440,22:22:00,22:54:00,4.22
O032830,D00085,14:25:00,15:03:00,3.88
O032831,D01279,12:16:00,12:45:00,1.54
O032832,D00917,21:16:00,21:39:00,10.14
O032833,D00228,16:08:00,16:36:00,6.88
O032834,D00899,11:31:00,11:57:00,1.2
O032835,D00241,12:53:00,13:25:00,8.41
O032836,D01799,20:30:00,21:07:00,4.72
O032837,D01117,14:34:00,14:46:00,2.64
O032838,D00864,13:20:00,13:32:00,5.52
O032839,D01404,15:46:00,16:07:00,6.59
O032840,D00887,20:47:00,21:09:00,2.87
O032841,D00997,21:07:00,21:34:00,1.53
O032842,D01936,13:24:00,13:48:00,5.96
O032843,D00326,15:06:00,15:21:00,2.21
O032844,D00825,15:20:00,16:01:00,4.63
O032845,D01898,17:33:00,17:45:00,11.33
O032846,D01312,16:45:00,17:19:00,9.86
O032847,D00324,19:04:00,19:16:00,1.27
O032848,D01617,10:24:00,10:50:00,1.87
O032849,D01586,23:53:00,00:13:00,4.49
O032850,D00780,23:08:00,23:27:00,0.5
O032851,D01489,14:12:00,14:40:00,5.75
O032852,D00152,18:21:00,18:53:00,7.05
O032853,D00250,21:16:00,21:35:00,2.23
O032854,D00209,13:40:00,13:59:00,3.34
O032855,D01769,22:27:00,22:56:00,4.11
O032856,D00241,11:11:00,11:35:00,5.4
O032858,D00473,18:04:00,18:30:00,7.71
O032859,D01485,13:20:00,13:46:00,6.06
O032860,D00358,21:41:00,22:04:00,1.03
O032861,D01556,10:20:00,10:59:00,4.83
O032862,D01914,16:45:00,17:13:00,3.68
O032863,D01745,22:35:00,23:04:00,3.47
O032864,D00996,16:28:00,17:02:00,2.92
O032865,D01906,23:51:00,00:22:00,1.23
O032866,D01704,15:07:00,15:30:00,4.91
O032867,D01606,21:49:00,22:11:00,2.3
O032869,D01137,22:04:00,22:36:00,3.56
O032870,D00409,22:30:00,22:52:00,1.75
O032871,D01155,22:00:00,22:22:00,9.51
O032872,D01859,23:48:00,00:14:00,4.21
O032873,D01097,11:39:00,11:55:00,0.66
O032874,D01228,22:26:00,22:59:00,3.05
O032875,D01841,18:49:00,19:33:00,4.37
O032876,D00306,16:22:00,16:50:00,5.55
O032877,D01839,20:12:00,20:35:00,0.75
O032878,D01339,23:19:00,23:56:00,2.21
O032879,D01668,15:34:00,15:48:00,3.28
O032880,D01573,12:28:00,12:54:00,2.51
O032881,D01722,19:42:00,20:22:00,15.75
O032884,D01520,12:21:00,12:40:00,3.87
O032886,D00854,12:09:00,12:39:00,5.78
O032887,D01657,22:28:00,22:58:00,1.8
O032888,D01234,15:07:00,15:19:00,1.34
O032889,D01470,15:01:00,15:27:00,6.23
O032890,D01954,12:24:00,12:51:00,1.37
O032891,D00500,13:53:00,14:21:00,2.84
O032892,D01479,18:51:00,19:12:00,2.53
O032893,D00171,11:33:00,11:57:00,2.16
O032894,D01619,16:36:00,17:08:00,0.86
O032895,D01974,12:36:00,13:16:00,2.37
O032896,D01071,19:27:00,20:04:00,4.56
O032897,D00787,19:25:00,20:01:00,3.35
O032898,D01499,14:19:00,14:48:00,4.11
O032899,D00001,20:50:00,21:08:00,7.55
O032900,D00131,11:21:00,11:48:00,4.17
O032901,D00508,11:10:00,11:40:00,4.45
O032902,D01388,22:38:00,23:15:00,8.27
O032903,D01346,20:43:00,21:09:00,3.42
O032904,D00859,13:21:00,13:52:00,2.21
O032905,D01734,18:39:00,19:04:00,4.23
O032906,D01441,11:31:00,11:46:00,8.11
O032907,D00065,23:40:00,00:06:00,2.11
O032908,D00897,19:31:00,20:03:00,2.89
O032909,D01039,15:42:00,16:08:00,2.56
O032910,D00959,10:22:00,10:55:00,1.3
O032911,D01827,16:48:00,17:10:00,1.5
O032912,D01986,16:01:00,16:26:00,8.15
O032913,D00010,22:17:00,22:30:00,4.01
O032914,D00812,10:09:00,10:26:00,5.38
O032915,D01548,20:13:00,20:33:00,0.75
O032916,D01066,19:50:00,20:19:00,0.9
O032917,D01248,21:45:00,22:02:00,1.07
O032918,D00395,17:28:00,17:40:00,2.86
O032919,D01335,13:34:00,14:03:00,3.16
O032920,D00639,15:15:00,15:36:00,3.5
O032921,D00619,14:47:00,15:14:00,2.36
O032923,D00208,16:08:00,16:28:00,2.1
O032925,D01712,20:35:00,20:47:00,1.51
O032926,D00330,20:43:00,21:02:00,5.66
O032927,D01146,19:52:00,20:28:00,7.0
O032928,D01854,21:51:00,22:19:00,6.65
O032929,D01917,14:23:00,15:02:00,2.82
O032930,D01743,23:40:00,00:07:00,1.7
O032931,D01042,20:04:00,20:39:00,7.46
O032932,D00335,15:03:00,15:26:00,4.27
O032933,D00318,22:47:00,23:24:00,0.5
O032934,D00893,16:44:00,17:03:00,5.23
O032935,D00811,14:11:00,14:49:00,3.5
O032936,D00552,17:19:00,17:55:00,2.18
O032937,D01373,10:00:00,10:35:00,3.86
O032938,D00850,11:40:00,12:03:00,6.08
O032939,D01235,23:02:00,23:23:00,3.36
O032940,D00716,16:10:00,16:39:00,8.34
O032941,D00210,10:52:00,11:18:00,2.08
O032943,D01771,19:13:00,19:47:00,2.45
O032944,D00176,19:13:00,19:56:00,6.28
O032945,D00585,15:40:00,16:07:00,9.42
O032946,D01162,17:58:00,18:26:00,4.36
O032947,D00260,19:49:00,20:17:00,12.05
O032948,D01065,16:45:00,17:01:00,9.24
O032949,D00604,20:31:00,20:48:00,4.32
O032950,D00164,20:19:00,20:42:00,5.07
O032951,D00086,10:25:00,10:57:00,3.23
O032952,D00021,16:58:00,17:22:00,3.74
O032953,D01275,10:55:00,11:25:00,10.38
O032954,D01425,17:16:00,17:52:00,6.39
O032955,D01923,22:21:00,22:46:00,10.31
O032956,D01565,13:21:00,13:44:00,5.06
O032957,D00371,18:49:00,19:14:00,5.52
O032959,D00528,10:19:00,10:47:00,8.38
O032960,D01053,21:55:00,22:23:00,0.64
O032961,D00569,20:01:00,20:17:00,7.98
O032962,D01246,16:25:00,16:52:00,3.71
O032963,D01660,19:21:00,19:56:00,3.92
O032964,D00776,18:45:00,19:03:00,4.5
O032965,D01166,16:51:00,17:14:00,2.3
O032967,D00291,20:08:00,20:23:00,1.81
O032968,D00190,14:31:00,14:43:00,1.69
O032969,D00961,20:07:00,20:43:00,0.85
O032970,D00254,13:45:00,13:57:00,15.06
O032971,D01254,10:26:00,10:50:00,4.91
O032972,D01432,23:00:00,23:36:00,7.13
O032973,D01102,17:32:00,18:10:00,4.08
O032974,D01484,20:26:00,20:38:00,1.4
O032975,D01592,16:27:00,16:48:00,1.94
O032976,D01090,22:31:00,23:06:00,5.42
O032977,D00340,10:20:00,10:52:00,3.52
O032978,D01724,16:48:00,17:24:00,3.9
O032979,D00715,21:51:00,22:24:00,5.64
O032980,D01823,16:58:00,17:10:00,2.82
O032981,D01689,10:32:00,10:53:00,5.16
O032982,D01707,14:44:00,15:03:00,0.65
O032983,D00538,14:53:00,15:29:00,2.41
O032984,D01387,23:17:00,23:45:00,6.99
O032985,D00499,19:10:00,19:38:00,7.75
O032987,D00882,14:33:00,15:05:00,2.33
O032988,D00013,17:37:00,18:14:00,2.34
O032989,D00522,19:36:00,19:52:00,2.39
O032990,D01985,20:58:00,21:21:00,5.3
O032991,D00918,18:47:00,19:09:00,1.2
O032992,D01173,21:14:00,21:32:00,0.97
O032993,D01470,20:23:00,20:51:00,3.2
O032994,D01742,14:02:00,14:30:00,8.14
O032995,D00849,16:31:00,16:52:00,10.81
O032996,D01046,14:15:00,14:36:00,2.5
O032997,D01201,23:15:00,23:44:00,2.06
O032999,D01367,16:04:00,16:33:00,7.72
O033000,D01847,10:14:00,10:35:00,3.74
O033001,D01044,14:24:00,15:05:00,5.49
O033002,D00933,16:19:00,16:51:00,1.53
O033003,D01946,22:39:00,23:21:00,0.5
O033004,D01909,22:50:00,23:13:00,1.83
O033005,D01170,13:21:00,13:48:00,1.55
O033006,D00807,18:47:00,19:17:00,2.87
O033008,D00548,15:15:00,15:43:00,10.21
O033009,D01961,14:02:00,14:17:00,4.89
O033010,D00646,17:44:00,18:00:00,3.75
O033011,D01850,21:32:00,22:03:00,3.79
O033012,D00710,12:35:00,13:06:00,3.85
O033013,D00035,12:22:00,12:34:00,2.42
O033014,D01152,20:15:00,20:36:00,1.53
O033015,D00680,19:24:00,19:48:00,1.12
O033016,D01252,16:27:00,16:59:00,8.05
O033018,D00696,16:48:00,17:14:00,3.12
O033019,D01140,19:49:00,20:14:00,2.13
O033020,D00535,22:51:00,23:14:00,0.5
O033022,D00511,10:40:00,11:14:00,2.2
O033023,D01857,23:55:00,00:16:00,1.05
O033024,D01884,22:17:00,22:37:00,3.09
O033025,D01127,10:29:00,10:50:00,2.23
